expense_id,expense_date,category,amount,payment_method,description,month,month_num,year,weekday
2644,2025-10-22,Bills,1300.0,Card,,2025-10,10,2025,Wednesday
2645,2025-03-06,Food,4509.0,UPI,,2025-03,3,2025,Thursday
2646,2024-11-04,Rent,2954.0,Cash,,2024-11,11,2024,Monday
2647,2024-05-16,Bills,2995.0,Card,,2024-05,5,2024,Thursday
2648,2024-07-20,Rent,1336.0,UPI,,2024-07,7,2024,Saturday
2649,2025-03-11,Bills,236.0,Card,,2025-03,3,2025,Tuesday
2650,2024-11-08,Rent,1129.0,Cash,,2024-11,11,2024,Friday
2651,2024-04-26,Travel,2256.0,Card,,2024-04,4,2024,Friday
2652,2025-10-27,Rent,2694.0,Cash,,2025-10,10,2025,Monday
2653,2025-07-28,Travel,761.0,Cash,,2025-07,7,2025,Monday
2654,2024-08-31,Rent,2572.0,Card,,2024-08,8,2024,Saturday
2655,2025-06-20,Bills,2777.0,Card,,2025-06,6,2025,Friday
2656,2025-08-24,Bills,2408.0,Cash,,2025-08,8,2025,Sunday
2657,2024-03-15,Bills,186.0,UPI,,2024-03,3,2024,Friday
2658,2025-01-20,Shopping,2612.0,Cash,,2025-01,1,2025,Monday
2659,2024-07-28,Food,3042.0,Card,,2024-07,7,2024,Sunday
2660,2025-04-19,Bills,2873.0,Card,,2025-04,4,2025,Saturday
2661,2025-02-21,Travel,2604.0,UPI,,2025-02,2,2025,Friday
2662,2024-12-12,Bills,3410.0,Cash,,2024-12,12,2024,Thursday
2663,2025-06-12,Shopping,1800.0,Cash,,2025-06,6,2025,Thursday
2664,2025-10-01,Travel,3770.0,Cash,,2025-10,10,2025,Wednesday
2665,2024-06-27,Shopping,2800.0,Card,,2024-06,6,2024,Thursday
2666,2024-06-30,Travel,3729.0,Cash,,2024-06,6,2024,Sunday
2667,2025-10-25,Rent,4690.0,UPI,,2025-10,10,2025,Saturday
2668,2024-01-25,Food,1747.0,Card,,2024-01,1,2024,Thursday
2669,2024-06-28,Food,3418.0,Card,,2024-06,6,2024,Friday
2670,2025-12-10,Shopping,3787.0,Cash,,2025-12,12,2025,Wednesday
2671,2025-05-15,Food,696.0,UPI,,2025-05,5,2025,Thursday
2672,2024-06-09,Shopping,4645.0,Card,,2024-06,6,2024,Sunday
2673,2024-06-25,Shopping,584.0,Card,,2024-06,6,2024,Tuesday
2674,2024-10-11,Shopping,745.0,Cash,,2024-10,10,2024,Friday
2675,2024-03-03,Food,3189.0,Cash,,2024-03,3,2024,Sunday
2676,2025-10-23,Shopping,4857.0,UPI,,2025-10,10,2025,Thursday
2677,2025-10-27,Food,4953.0,Cash,,2025-10,10,2025,Monday
2678,2024-06-04,Shopping,4484.0,UPI,,2024-06,6,2024,Tuesday
2679,2025-04-13,Bills,820.0,Card,,2025-04,4,2025,Sunday
2680,2024-02-18,Shopping,4833.0,UPI,,2024-02,2,2024,Sunday
2681,2024-03-24,Travel,598.0,UPI,,2024-03,3,2024,Sunday
2682,2024-12-26,Shopping,4829.0,UPI,,2024-12,12,2024,Thursday
2683,2025-11-19,Rent,1773.0,Card,,2025-11,11,2025,Wednesday
2684,2024-05-27,Shopping,3167.0,Cash,,2024-05,5,2024,Monday
2685,2025-09-21,Travel,214.0,Card,,2025-09,9,2025,Sunday
2686,2024-12-07,Travel,3079.0,Cash,,2024-12,12,2024,Saturday
2687,2025-04-20,Food,4869.0,UPI,,2025-04,4,2025,Sunday
2688,2024-03-03,Bills,1836.0,UPI,,2024-03,3,2024,Sunday
2689,2025-12-01,Shopping,3711.0,UPI,,2025-12,12,2025,Monday
2690,2024-12-25,Food,2353.0,UPI,,2024-12,12,2024,Wednesday
2691,2025-07-14,Bills,2394.0,UPI,,2025-07,7,2025,Monday
2692,2024-11-22,Shopping,3730.0,Cash,,2024-11,11,2024,Friday
2693,2024-05-20,Rent,246.0,Cash,,2024-05,5,2024,Monday
2694,2024-08-02,Shopping,4082.0,UPI,,2024-08,8,2024,Friday
2695,2025-03-10,Travel,3553.0,Card,,2025-03,3,2025,Monday
2696,2025-12-23,Travel,4607.0,Card,,2025-12,12,2025,Tuesday
2697,2024-11-13,Rent,2510.0,UPI,,2024-11,11,2024,Wednesday
2698,2024-02-01,Food,236.0,Cash,,2024-02,2,2024,Thursday
2699,2025-10-31,Bills,3460.0,Card,,2025-10,10,2025,Friday
2700,2024-10-11,Shopping,3105.0,Card,,2024-10,10,2024,Friday
2701,2024-10-31,Travel,3652.0,Card,,2024-10,10,2024,Thursday
2702,2025-03-04,Food,118.0,UPI,,2025-03,3,2025,Tuesday
2703,2025-04-21,Rent,2342.0,Card,,2025-04,4,2025,Monday
2704,2024-10-12,Travel,548.0,Card,,2024-10,10,2024,Saturday
2705,2024-05-23,Rent,2048.0,Card,,2024-05,5,2024,Thursday
2706,2025-02-27,Shopping,1045.0,Card,,2025-02,2,2025,Thursday
2707,2024-01-19,Bills,4336.0,Cash,,2024-01,1,2024,Friday
2708,2024-01-18,Travel,2020.0,UPI,,2024-01,1,2024,Thursday
2709,2025-08-12,Travel,3077.0,UPI,,2025-08,8,2025,Tuesday
2710,2025-01-05,Shopping,4288.0,Cash,,2025-01,1,2025,Sunday
2711,2024-06-23,Food,4115.0,Cash,,2024-06,6,2024,Sunday
2712,2024-07-12,Bills,338.0,UPI,,2024-07,7,2024,Friday
2713,2025-05-16,Travel,304.0,Card,,2025-05,5,2025,Friday
2714,2024-04-22,Bills,2707.0,Card,,2024-04,4,2024,Monday
2715,2024-04-23,Travel,4440.0,UPI,,2024-04,4,2024,Tuesday
2716,2024-08-09,Bills,3488.0,Card,,2024-08,8,2024,Friday
2717,2025-11-08,Rent,3072.0,Cash,,2025-11,11,2025,Saturday
2718,2025-10-05,Travel,4490.0,Card,,2025-10,10,2025,Sunday
2719,2024-09-20,Bills,2787.0,Card,,2024-09,9,2024,Friday
2720,2024-02-24,Food,4266.0,Card,,2024-02,2,2024,Saturday
2721,2025-10-04,Rent,1448.0,UPI,,2025-10,10,2025,Saturday
2722,2025-04-02,Rent,4500.0,Cash,,2025-04,4,2025,Wednesday
2723,2024-06-10,Food,916.0,Card,,2024-06,6,2024,Monday
2724,2025-01-14,Bills,920.0,UPI,,2025-01,1,2025,Tuesday
2725,2024-03-27,Shopping,292.0,Card,,2024-03,3,2024,Wednesday
2726,2024-02-24,Food,1876.0,Cash,,2024-02,2,2024,Saturday
2727,2025-04-20,Bills,3745.0,Card,,2025-04,4,2025,Sunday
2728,2024-06-26,Food,4724.0,Cash,,2024-06,6,2024,Wednesday
2729,2025-01-25,Food,350.0,Card,,2025-01,1,2025,Saturday
2730,2024-12-14,Travel,1888.0,Cash,,2024-12,12,2024,Saturday
2731,2024-01-08,Bills,3800.0,Card,,2024-01,1,2024,Monday
2732,2024-11-08,Shopping,2563.0,Cash,,2024-11,11,2024,Friday
2733,2025-03-18,Travel,1267.0,Card,,2025-03,3,2025,Tuesday
2734,2024-11-23,Food,3993.0,Card,,2024-11,11,2024,Saturday
2735,2024-02-23,Food,1196.0,UPI,,2024-02,2,2024,Friday
2736,2024-08-26,Food,2779.0,UPI,,2024-08,8,2024,Monday
2737,2024-08-16,Bills,1947.0,Cash,,2024-08,8,2024,Friday
2738,2025-08-01,Bills,4004.0,Card,,2025-08,8,2025,Friday
2739,2024-02-20,Travel,604.0,Cash,,2024-02,2,2024,Tuesday
2740,2025-08-31,Shopping,1721.0,UPI,,2025-08,8,2025,Sunday
2741,2025-08-26,Travel,2572.0,Cash,,2025-08,8,2025,Tuesday
2742,2024-09-20,Rent,2646.0,Cash,,2024-09,9,2024,Friday
2743,2025-02-21,Food,1487.0,UPI,,2025-02,2,2025,Friday
2744,2024-04-05,Food,3094.0,Card,,2024-04,4,2024,Friday
2745,2024-03-28,Food,3916.0,Cash,,2024-03,3,2024,Thursday
2746,2024-03-18,Travel,817.0,UPI,,2024-03,3,2024,Monday
2747,2024-10-14,Travel,3584.0,Card,,2024-10,10,2024,Monday
2748,2024-04-29,Food,4534.0,UPI,,2024-04,4,2024,Monday
2749,2025-05-05,Travel,758.0,Cash,,2025-05,5,2025,Monday
2750,2025-03-27,Bills,4108.0,Card,,2025-03,3,2025,Thursday
2751,2025-05-14,Bills,4624.0,Card,,2025-05,5,2025,Wednesday
2752,2024-06-13,Travel,4334.0,UPI,,2024-06,6,2024,Thursday
2753,2024-06-30,Food,3864.0,UPI,,2024-06,6,2024,Sunday
2754,2025-04-13,Travel,3089.0,UPI,,2025-04,4,2025,Sunday
2755,2024-01-07,Travel,4737.0,Card,,2024-01,1,2024,Sunday
2756,2024-11-25,Travel,2204.0,Card,,2024-11,11,2024,Monday
2757,2025-11-03,Rent,1355.0,Cash,,2025-11,11,2025,Monday
2758,2024-05-30,Bills,2582.0,Card,,2024-05,5,2024,Thursday
2759,2024-03-25,Shopping,483.0,Cash,,2024-03,3,2024,Monday
2760,2024-05-26,Shopping,2707.0,UPI,,2024-05,5,2024,Sunday
2761,2025-09-15,Rent,293.0,UPI,,2025-09,9,2025,Monday
2762,2025-01-15,Travel,3907.0,Card,,2025-01,1,2025,Wednesday
2763,2025-07-01,Rent,3819.0,UPI,,2025-07,7,2025,Tuesday
2764,2024-10-11,Rent,2681.0,UPI,,2024-10,10,2024,Friday
2765,2025-11-30,Food,2665.0,Card,,2025-11,11,2025,Sunday
2766,2024-03-22,Bills,2863.0,Cash,,2024-03,3,2024,Friday
2767,2025-05-28,Shopping,2898.0,Card,,2025-05,5,2025,Wednesday
2768,2025-12-09,Travel,2439.0,Cash,,2025-12,12,2025,Tuesday
2769,2025-06-06,Shopping,3506.0,Card,,2025-06,6,2025,Friday
2770,2025-01-20,Shopping,831.0,Card,,2025-01,1,2025,Monday
2771,2025-12-07,Bills,2972.0,UPI,,2025-12,12,2025,Sunday
2772,2025-04-15,Shopping,3220.0,Card,,2025-04,4,2025,Tuesday
2773,2024-04-28,Shopping,4880.0,Card,,2024-04,4,2024,Sunday
2774,2025-01-30,Rent,4277.0,Cash,,2025-01,1,2025,Thursday
2775,2025-06-15,Bills,2704.0,UPI,,2025-06,6,2025,Sunday
2776,2024-09-17,Food,2482.0,Cash,,2024-09,9,2024,Tuesday
2777,2024-09-12,Travel,631.0,Cash,,2024-09,9,2024,Thursday
2778,2024-08-13,Shopping,4416.0,UPI,,2024-08,8,2024,Tuesday
2779,2024-02-22,Travel,734.0,UPI,,2024-02,2,2024,Thursday
2780,2025-05-14,Food,1869.0,UPI,,2025-05,5,2025,Wednesday
2781,2025-05-20,Travel,3904.0,Card,,2025-05,5,2025,Tuesday
2782,2024-12-29,Food,2470.0,UPI,,2024-12,12,2024,Sunday
2783,2024-10-06,Rent,102.0,UPI,,2024-10,10,2024,Sunday
2784,2025-08-15,Shopping,305.0,UPI,,2025-08,8,2025,Friday
2785,2025-12-14,Food,4235.0,Cash,,2025-12,12,2025,Sunday
2786,2024-06-06,Travel,2721.0,Cash,,2024-06,6,2024,Thursday
2787,2025-09-23,Shopping,4839.0,Card,,2025-09,9,2025,Tuesday
2788,2024-02-28,Rent,2990.0,Cash,,2024-02,2,2024,Wednesday
2789,2025-12-27,Shopping,3293.0,Card,,2025-12,12,2025,Saturday
2790,2024-05-07,Food,2766.0,Cash,,2024-05,5,2024,Tuesday
2791,2025-12-21,Rent,3406.0,UPI,,2025-12,12,2025,Sunday
2792,2024-04-24,Travel,997.0,Cash,,2024-04,4,2024,Wednesday
2793,2024-07-27,Rent,1185.0,Card,,2024-07,7,2024,Saturday
2794,2025-06-09,Rent,1379.0,Cash,,2025-06,6,2025,Monday
2795,2025-06-04,Bills,770.0,UPI,,2025-06,6,2025,Wednesday
2796,2025-07-05,Rent,1605.0,Card,,2025-07,7,2025,Saturday
2797,2024-08-24,Rent,3675.0,UPI,,2024-08,8,2024,Saturday
2798,2024-10-07,Shopping,4914.0,UPI,,2024-10,10,2024,Monday
2799,2024-12-24,Travel,2055.0,Card,,2024-12,12,2024,Tuesday
2800,2024-07-19,Shopping,349.0,UPI,,2024-07,7,2024,Friday
2801,2024-10-04,Shopping,1992.0,UPI,,2024-10,10,2024,Friday
2802,2024-08-22,Food,3539.0,Cash,,2024-08,8,2024,Thursday
2803,2025-05-08,Shopping,1953.0,UPI,,2025-05,5,2025,Thursday
2804,2024-01-04,Bills,2954.0,UPI,,2024-01,1,2024,Thursday
2805,2025-10-27,Bills,1603.0,UPI,,2025-10,10,2025,Monday
2806,2025-03-17,Food,3485.0,UPI,,2025-03,3,2025,Monday
2807,2024-01-29,Travel,3671.0,Card,,2024-01,1,2024,Monday
2808,2024-04-18,Travel,3892.0,Cash,,2024-04,4,2024,Thursday
2809,2025-09-01,Shopping,3526.0,UPI,,2025-09,9,2025,Monday
2810,2025-12-27,Shopping,143.0,UPI,,2025-12,12,2025,Saturday
2811,2024-03-15,Shopping,3712.0,Card,,2024-03,3,2024,Friday
2812,2024-05-25,Travel,2718.0,UPI,,2024-05,5,2024,Saturday
2813,2024-05-07,Rent,4778.0,Card,,2024-05,5,2024,Tuesday
2814,2024-02-11,Bills,3263.0,Cash,,2024-02,2,2024,Sunday
2815,2024-12-21,Rent,1388.0,Cash,,2024-12,12,2024,Saturday
2816,2024-02-10,Rent,3042.0,UPI,,2024-02,2,2024,Saturday
2817,2024-02-03,Travel,319.0,UPI,,2024-02,2,2024,Saturday
2818,2024-01-17,Rent,2025.0,UPI,,2024-01,1,2024,Wednesday
2819,2025-11-07,Food,3072.0,Card,,2025-11,11,2025,Friday
2820,2024-06-01,Shopping,3613.0,UPI,,2024-06,6,2024,Saturday
2821,2025-01-12,Food,2548.0,UPI,,2025-01,1,2025,Sunday
2822,2025-08-10,Bills,3571.0,Cash,,2025-08,8,2025,Sunday
2823,2025-08-21,Shopping,2874.0,UPI,,2025-08,8,2025,Thursday
2824,2025-09-20,Rent,1090.0,Cash,,2025-09,9,2025,Saturday
2825,2024-12-07,Bills,3046.0,UPI,,2024-12,12,2024,Saturday
2826,2024-01-27,Shopping,1912.0,Cash,,2024-01,1,2024,Saturday
2827,2024-10-13,Rent,903.0,UPI,,2024-10,10,2024,Sunday
2828,2025-10-07,Food,589.0,Cash,,2025-10,10,2025,Tuesday
2829,2025-12-31,Shopping,3656.0,Card,,2025-12,12,2025,Wednesday
2830,2024-06-16,Rent,1593.0,Cash,,2024-06,6,2024,Sunday
2831,2025-09-01,Food,3745.0,Cash,,2025-09,9,2025,Monday
2832,2024-09-24,Bills,2991.0,Cash,,2024-09,9,2024,Tuesday
2833,2025-03-30,Bills,1805.0,UPI,,2025-03,3,2025,Sunday
2834,2025-11-15,Bills,3616.0,UPI,,2025-11,11,2025,Saturday
2835,2025-02-04,Bills,3440.0,UPI,,2025-02,2,2025,Tuesday
2836,2025-04-20,Travel,153.0,Card,,2025-04,4,2025,Sunday
2837,2025-12-02,Shopping,2675.0,Card,,2025-12,12,2025,Tuesday
2838,2025-09-25,Shopping,3691.0,Cash,,2025-09,9,2025,Thursday
2839,2025-07-11,Travel,715.0,Card,,2025-07,7,2025,Friday
2840,2025-07-29,Rent,1054.0,Cash,,2025-07,7,2025,Tuesday
2841,2024-05-09,Rent,2533.0,Cash,,2024-05,5,2024,Thursday
2842,2024-12-28,Bills,1729.0,Cash,,2024-12,12,2024,Saturday
2843,2025-12-05,Food,2881.0,Card,,2025-12,12,2025,Friday
2844,2025-11-23,Rent,749.0,UPI,,2025-11,11,2025,Sunday
2845,2024-10-18,Food,2447.0,Card,,2024-10,10,2024,Friday
2846,2025-01-05,Shopping,4590.0,Cash,,2025-01,1,2025,Sunday
2847,2024-01-29,Food,3378.0,Cash,,2024-01,1,2024,Monday
2848,2024-05-28,Shopping,2740.0,Card,,2024-05,5,2024,Tuesday
2849,2024-10-22,Travel,3901.0,Cash,,2024-10,10,2024,Tuesday
2850,2024-01-11,Travel,2661.0,Cash,,2024-01,1,2024,Thursday
2851,2025-05-26,Bills,3349.0,Card,,2025-05,5,2025,Monday
2852,2025-11-06,Rent,470.0,Card,,2025-11,11,2025,Thursday
2853,2024-04-22,Bills,957.0,Card,,2024-04,4,2024,Monday
2854,2024-07-05,Shopping,4986.0,Cash,,2024-07,7,2024,Friday
2855,2024-08-14,Bills,4853.0,Cash,,2024-08,8,2024,Wednesday
2856,2024-11-05,Food,483.0,UPI,,2024-11,11,2024,Tuesday
2857,2024-04-07,Shopping,3977.0,UPI,,2024-04,4,2024,Sunday
2858,2024-02-24,Travel,2652.0,Card,,2024-02,2,2024,Saturday
2859,2025-09-14,Rent,4434.0,UPI,,2025-09,9,2025,Sunday
2860,2025-10-25,Shopping,4390.0,Cash,,2025-10,10,2025,Saturday
2861,2025-02-09,Shopping,2825.0,UPI,,2025-02,2,2025,Sunday
2862,2024-03-09,Food,4134.0,Cash,,2024-03,3,2024,Saturday
2863,2024-11-07,Rent,3393.0,Card,,2024-11,11,2024,Thursday
2864,2024-10-15,Travel,4351.0,Card,,2024-10,10,2024,Tuesday
2865,2025-07-01,Shopping,4088.0,Cash,,2025-07,7,2025,Tuesday
2866,2024-05-27,Shopping,1022.0,UPI,,2024-05,5,2024,Monday
2867,2025-04-11,Food,3015.0,Card,,2025-04,4,2025,Friday
2868,2024-08-31,Bills,3050.0,Card,,2024-08,8,2024,Saturday
2869,2025-05-05,Travel,3146.0,UPI,,2025-05,5,2025,Monday
2870,2025-05-21,Rent,1074.0,UPI,,2025-05,5,2025,Wednesday
2871,2024-12-30,Shopping,1330.0,Cash,,2024-12,12,2024,Monday
2872,2025-04-26,Shopping,2535.0,UPI,,2025-04,4,2025,Saturday
2873,2024-07-19,Travel,1914.0,UPI,,2024-07,7,2024,Friday
2874,2024-06-02,Bills,3034.0,UPI,,2024-06,6,2024,Sunday
2875,2025-03-25,Shopping,1463.0,Cash,,2025-03,3,2025,Tuesday
2876,2025-05-15,Travel,4040.0,Cash,,2025-05,5,2025,Thursday
2877,2024-03-13,Food,303.0,Card,,2024-03,3,2024,Wednesday
2878,2025-12-13,Bills,260.0,Cash,,2025-12,12,2025,Saturday
2879,2024-10-22,Rent,4587.0,Card,,2024-10,10,2024,Tuesday
2880,2024-01-17,Shopping,868.0,UPI,,2024-01,1,2024,Wednesday
2881,2025-10-02,Travel,3848.0,Card,,2025-10,10,2025,Thursday
2882,2024-08-04,Food,2681.0,Card,,2024-08,8,2024,Sunday
2883,2024-03-01,Rent,1193.0,UPI,,2024-03,3,2024,Friday
2884,2025-09-07,Travel,4600.0,Card,,2025-09,9,2025,Sunday
2885,2024-02-11,Travel,707.0,Cash,,2024-02,2,2024,Sunday
2886,2024-01-25,Rent,1640.0,Cash,,2024-01,1,2024,Thursday
2887,2024-02-08,Food,2975.0,Cash,,2024-02,2,2024,Thursday
2888,2024-05-10,Food,3291.0,Cash,,2024-05,5,2024,Friday
2889,2025-05-12,Bills,1937.0,Card,,2025-05,5,2025,Monday
2890,2024-08-16,Shopping,789.0,Card,,2024-08,8,2024,Friday
2891,2024-04-17,Rent,3859.0,UPI,,2024-04,4,2024,Wednesday
2892,2024-06-20,Rent,3049.0,Card,,2024-06,6,2024,Thursday
2893,2025-03-10,Rent,2203.0,Card,,2025-03,3,2025,Monday
2894,2025-04-22,Food,465.0,Card,,2025-04,4,2025,Tuesday
2895,2024-04-11,Shopping,3675.0,UPI,,2024-04,4,2024,Thursday
2896,2025-06-07,Bills,4650.0,Cash,,2025-06,6,2025,Saturday
2897,2024-10-01,Travel,4299.0,Card,,2024-10,10,2024,Tuesday
2898,2025-09-04,Travel,4272.0,UPI,,2025-09,9,2025,Thursday
2899,2024-02-13,Rent,4425.0,UPI,,2024-02,2,2024,Tuesday
2900,2024-01-17,Shopping,2478.0,UPI,,2024-01,1,2024,Wednesday
2901,2024-11-25,Food,1305.0,Cash,,2024-11,11,2024,Monday
2902,2025-07-22,Shopping,3939.0,Card,,2025-07,7,2025,Tuesday
2903,2025-05-11,Shopping,2835.0,UPI,,2025-05,5,2025,Sunday
2904,2024-01-12,Food,3447.0,Cash,,2024-01,1,2024,Friday
2905,2024-11-13,Rent,1775.0,UPI,,2024-11,11,2024,Wednesday
2906,2025-08-14,Shopping,398.0,UPI,,2025-08,8,2025,Thursday
2907,2024-08-03,Travel,1056.0,UPI,,2024-08,8,2024,Saturday
2908,2024-12-04,Food,1214.0,UPI,,2024-12,12,2024,Wednesday
2909,2025-10-22,Bills,2605.0,UPI,,2025-10,10,2025,Wednesday
2910,2024-03-21,Rent,1574.0,Cash,,2024-03,3,2024,Thursday
2911,2025-12-27,Food,4560.0,Card,,2025-12,12,2025,Saturday
2912,2025-04-29,Bills,4546.0,Card,,2025-04,4,2025,Tuesday
2913,2025-01-08,Bills,3826.0,Card,,2025-01,1,2025,Wednesday
2914,2025-12-10,Shopping,3571.0,Card,,2025-12,12,2025,Wednesday
2915,2024-07-18,Shopping,2928.0,Cash,,2024-07,7,2024,Thursday
2916,2025-06-20,Shopping,2950.0,Cash,,2025-06,6,2025,Friday
2917,2025-04-10,Food,2606.0,Cash,,2025-04,4,2025,Thursday
2918,2024-03-29,Food,3870.0,UPI,,2024-03,3,2024,Friday
2919,2024-09-24,Rent,3064.0,UPI,,2024-09,9,2024,Tuesday
2920,2025-10-16,Shopping,4694.0,UPI,,2025-10,10,2025,Thursday
2921,2025-07-24,Bills,1049.0,Card,,2025-07,7,2025,Thursday
2922,2025-05-03,Travel,4703.0,UPI,,2025-05,5,2025,Saturday
2923,2025-06-21,Rent,2950.0,Card,,2025-06,6,2025,Saturday
2924,2024-02-16,Food,265.0,UPI,,2024-02,2,2024,Friday
2925,2024-10-14,Rent,3586.0,Card,,2024-10,10,2024,Monday
2926,2024-01-16,Rent,2609.0,UPI,,2024-01,1,2024,Tuesday
2927,2025-12-11,Rent,1019.0,UPI,,2025-12,12,2025,Thursday
2928,2025-02-04,Rent,213.0,Cash,,2025-02,2,2025,Tuesday
2929,2024-03-26,Travel,3604.0,UPI,,2024-03,3,2024,Tuesday
2930,2024-09-06,Shopping,1091.0,UPI,,2024-09,9,2024,Friday
2931,2025-01-25,Bills,3939.0,Cash,,2025-01,1,2025,Saturday
2932,2024-11-30,Rent,1358.0,Card,,2024-11,11,2024,Saturday
2933,2025-09-20,Rent,3526.0,Cash,,2025-09,9,2025,Saturday
2934,2025-06-02,Rent,614.0,Cash,,2025-06,6,2025,Monday
2935,2024-05-16,Shopping,4904.0,Card,,2024-05,5,2024,Thursday
2936,2025-11-18,Food,3296.0,UPI,,2025-11,11,2025,Tuesday
2937,2025-05-12,Food,4534.0,Card,,2025-05,5,2025,Monday
2938,2025-12-27,Travel,2684.0,UPI,,2025-12,12,2025,Saturday
2939,2025-04-21,Food,167.0,UPI,,2025-04,4,2025,Monday
2940,2025-08-16,Rent,1696.0,Card,,2025-08,8,2025,Saturday
2941,2024-08-10,Rent,4578.0,Cash,,2024-08,8,2024,Saturday
2942,2025-01-06,Rent,118.0,Card,,2025-01,1,2025,Monday
2943,2025-02-05,Travel,2830.0,UPI,,2025-02,2,2025,Wednesday
2944,2025-03-18,Rent,3621.0,Card,,2025-03,3,2025,Tuesday
2945,2025-05-04,Food,672.0,Card,,2025-05,5,2025,Sunday
2946,2025-09-06,Shopping,2358.0,UPI,,2025-09,9,2025,Saturday
2947,2024-09-29,Shopping,3002.0,Cash,,2024-09,9,2024,Sunday
2948,2025-06-09,Bills,750.0,Card,,2025-06,6,2025,Monday
2949,2024-06-07,Food,2687.0,UPI,,2024-06,6,2024,Friday
2950,2024-05-31,Rent,3362.0,UPI,,2024-05,5,2024,Friday
2951,2025-09-11,Shopping,1438.0,Card,,2025-09,9,2025,Thursday
2952,2024-07-06,Food,3734.0,Cash,,2024-07,7,2024,Saturday
2953,2024-04-07,Shopping,2927.0,Card,,2024-04,4,2024,Sunday
2954,2024-05-10,Rent,2317.0,Cash,,2024-05,5,2024,Friday
2955,2024-06-19,Shopping,3639.0,Cash,,2024-06,6,2024,Wednesday
2956,2024-07-01,Bills,1137.0,Cash,,2024-07,7,2024,Monday
2957,2024-12-29,Bills,4483.0,Cash,,2024-12,12,2024,Sunday
2958,2024-02-08,Shopping,4078.0,Card,,2024-02,2,2024,Thursday
2959,2025-06-10,Food,3061.0,UPI,,2025-06,6,2025,Tuesday
2960,2025-05-11,Food,3326.0,UPI,,2025-05,5,2025,Sunday
2961,2025-05-30,Food,1198.0,UPI,,2025-05,5,2025,Friday
2962,2024-12-14,Shopping,2424.0,UPI,,2024-12,12,2024,Saturday
2963,2025-01-31,Food,1039.0,UPI,,2025-01,1,2025,Friday
2964,2025-12-22,Rent,3816.0,UPI,,2025-12,12,2025,Monday
2965,2024-06-09,Bills,3514.0,Card,,2024-06,6,2024,Sunday
2966,2024-01-16,Rent,1548.0,Cash,,2024-01,1,2024,Tuesday
2967,2025-05-07,Food,670.0,UPI,,2025-05,5,2025,Wednesday
2968,2025-03-01,Rent,3004.0,Card,,2025-03,3,2025,Saturday
2969,2024-04-17,Food,2605.0,UPI,,2024-04,4,2024,Wednesday
2970,2025-03-25,Shopping,1017.0,UPI,,2025-03,3,2025,Tuesday
2971,2024-11-06,Rent,1974.0,Cash,,2024-11,11,2024,Wednesday
2972,2024-06-18,Shopping,1778.0,Cash,,2024-06,6,2024,Tuesday
2973,2025-06-29,Shopping,715.0,Cash,,2025-06,6,2025,Sunday
2974,2025-02-17,Travel,4601.0,UPI,,2025-02,2,2025,Monday
2975,2024-09-07,Food,1849.0,UPI,,2024-09,9,2024,Saturday
2976,2024-05-20,Bills,3925.0,UPI,,2024-05,5,2024,Monday
2977,2024-09-30,Food,4288.0,Cash,,2024-09,9,2024,Monday
2978,2025-02-19,Bills,2577.0,Card,,2025-02,2,2025,Wednesday
2979,2025-08-30,Food,4849.0,UPI,,2025-08,8,2025,Saturday
2980,2024-02-08,Shopping,3605.0,UPI,,2024-02,2,2024,Thursday
2981,2024-01-29,Rent,3575.0,UPI,,2024-01,1,2024,Monday
2982,2025-04-21,Rent,4629.0,Card,,2025-04,4,2025,Monday
2983,2024-11-13,Travel,1235.0,UPI,,2024-11,11,2024,Wednesday
2984,2024-09-01,Bills,4100.0,Card,,2024-09,9,2024,Sunday
2985,2025-11-27,Bills,474.0,UPI,,2025-11,11,2025,Thursday
2986,2024-09-28,Bills,306.0,Card,,2024-09,9,2024,Saturday
2987,2025-03-15,Shopping,4975.0,UPI,,2025-03,3,2025,Saturday
2988,2024-08-26,Bills,1419.0,Cash,,2024-08,8,2024,Monday
2989,2025-01-11,Rent,1241.0,Cash,,2025-01,1,2025,Saturday
2990,2024-09-22,Shopping,4727.0,Cash,,2024-09,9,2024,Sunday
2991,2024-12-24,Food,2790.0,Cash,,2024-12,12,2024,Tuesday
2992,2024-12-05,Bills,3355.0,UPI,,2024-12,12,2024,Thursday
2993,2025-01-23,Bills,189.0,Cash,,2025-01,1,2025,Thursday
2994,2025-07-30,Food,4208.0,Card,,2025-07,7,2025,Wednesday
2995,2025-11-19,Bills,3120.0,Cash,,2025-11,11,2025,Wednesday
2996,2024-01-03,Food,1957.0,Cash,,2024-01,1,2024,Wednesday
2997,2025-03-04,Shopping,904.0,Cash,,2025-03,3,2025,Tuesday
2998,2024-05-21,Rent,1044.0,UPI,,2024-05,5,2024,Tuesday
2999,2025-01-10,Food,2889.0,Cash,,2025-01,1,2025,Friday
3000,2025-10-31,Travel,3975.0,Card,,2025-10,10,2025,Friday
3001,2024-11-19,Food,1710.0,Cash,,2024-11,11,2024,Tuesday
3002,2024-05-25,Bills,3023.0,Cash,,2024-05,5,2024,Saturday
3003,2024-10-19,Shopping,3982.0,Cash,,2024-10,10,2024,Saturday
3004,2024-04-12,Food,3759.0,Card,,2024-04,4,2024,Friday
3005,2025-03-11,Food,626.0,Cash,,2025-03,3,2025,Tuesday
